id1,text1,entity1,id2,text2,entity2,text_similarity_score,entity_similarity_score,date_difference
nifty_272,REG - Bank of America Corp - Publication of Prospectus,america corp|prospectus|bank|america|corp,nifty_478,REG - Bank of Montreal - Publication of Prospectus,montreal|prospectus|bank,0.81159467,0.3333333333333333,379
nifty_138,REG - Bank of Montreal - Publication of Prospectus,montreal|prospectus|bank,nifty_394,REG - Bank of America Corp - Publication of Prospectus,america corp|prospectus|bank|america|corp,0.8115946,0.3333333333333333,469
nifty_394,REG - Bank of America Corp - Publication of Prospectus,america corp|prospectus|bank|america|corp,nifty_478,REG - Bank of Montreal - Publication of Prospectus,montreal|prospectus|bank,0.8115946,0.3333333333333333,155
nifty_138,REG - Bank of Montreal - Publication of Prospectus,montreal|prospectus|bank,nifty_272,REG - Bank of America Corp - Publication of Prospectus,america corp|prospectus|bank|america|corp,0.81159455,0.3333333333333333,245
nifty_192,REG - Bank of Montreal - Publication of Prospectus,montreal|prospectus|bank,nifty_272,REG - Bank of America Corp - Publication of Prospectus,america corp|prospectus|bank|america|corp,0.81159455,0.3333333333333333,147
nifty_192,REG - Bank of Montreal - Publication of Prospectus,montreal|prospectus|bank,nifty_394,REG - Bank of America Corp - Publication of Prospectus,america corp|prospectus|bank|america|corp,0.8115944,0.3333333333333333,371
nifty_438,REG - Havens AdvisorsGlobeOp Fin Services - Form 8.3 - GlobeOp Financial Services S.A.,havens advisorsglobeop fin services|form|globeop financial services s.a.|havens|advisorsglobeop|fin|services|globeop|financial|s.a.,nifty_438,REG - FM Capital PartnersGlobeOp Fin Services - Form 8.3 - GLOBEOP FINANCIAL SERVICES SA,fm capital partnersglobeop fin services|form|globeop financial services sa|fm|capital|partnersglobeop|fin|services|globeop|financial|sa,0.81157434,0.3125,0
nifty_99,REG - Oxus Gold PLC - Holding(s) in Company,reg - oxus gold plc|holding(s|company|oxus|gold|plc,nifty_207,REG - Allied Gold Limited - Holding(s) in Company,allied gold limited|holding(s|company|allied|gold|limited,0.81157017,0.3333333333333333,197
nifty_99,REG - Oxus Gold PLC - Holding(s) in Company,reg - oxus gold plc|holding(s|company|oxus|gold|plc,nifty_252,REG - Allied Gold Limited - Holding(s) in Company,allied gold limited|holding(s|company|allied|gold|limited,0.8115701,0.3333333333333333,279
nifty_283,REG - Real Estate Investrs - Annual Financial Report & Notice of AGM,real estate investrs|annual financial report|notice|agm|real|estate|investrs|annual|financial|report,nifty_438,REG - Moneysupermarket.com - Annual Report and Notice of AGM,- annual report|notice|agm|annual|report,0.8115621,0.36363636363636365,286
nifty_217,REG - Nat.Australia Bank - NAB 2011 First Quarter Trading Update,reg - nat.australia bank - nab 2011 first quarter trading update|nat|australia|bank|nab,nifty_391,REG - Nat.Australia Bank - Updates to 2012 Financial Year announcements,nat.australia bank|- updates|2012 financial year announcements|nat|australia|bank|financial|year,0.811502,0.3,316
nifty_234,REG - Michael Page IntlLloyds Banking Group - Holding(s) in Company,michael page intllloyds banking group|holding(s|company|michael|page|intllloyds|banking|group,nifty_243,REG - Pursuit Dynamics PLCLloyds Banking Group - Holding(s) in Company,pursuit dynamics plclloyds banking group|holding(s|company|pursuit|dynamics|plclloyds|banking|group,0.8114939,0.3333333333333333,18
nifty_170,REG - Barclays PLCBarclays Bank PLC - Publication of Prospectus,barclays plcbarclays bank plc|- publication|prospectus|barclays|plcbarclays|bank|plc,nifty_456,REG - Lloyds TSB Bank PLCLloyds Banking Group - Publication of Base Prospectus,- lloyds tsb bank plclloyds banking group|base prospectus|lloyds|tsb|bank|plclloyds|banking|group,0.811298,0.07142857142857142,530
nifty_268,REG - Barclays PLCBarclays Bank PLC - Publication of Prospectus,barclays plcbarclays bank plc|- publication|prospectus|barclays|plcbarclays|bank|plc,nifty_456,REG - Lloyds TSB Bank PLCLloyds Banking Group - Publication of Base Prospectus,- lloyds tsb bank plclloyds banking group|base prospectus|lloyds|tsb|bank|plclloyds|banking|group,0.811298,0.07142857142857142,348
nifty_364,REG - Barclays PLCBarclays Bank PLC - Publication of Prospectus,barclays plcbarclays bank plc|- publication|prospectus|barclays|plcbarclays|bank|plc,nifty_456,REG - Lloyds TSB Bank PLCLloyds Banking Group - Publication of Base Prospectus,- lloyds tsb bank plclloyds banking group|base prospectus|lloyds|tsb|bank|plclloyds|banking|group,0.811298,0.07142857142857142,174
nifty_234,REG - ING UK Real EstateITLloyds Banking Group - Holding(s) in Company,reg - ing uk real estateitlloyds banking group|- holding(s|company|ing|uk|real|estateitlloyds|banking|group|holding(s,nifty_303,REG - iEnergizer LimitedLloyds Banking Group - Holding(s) in Company,reg - ienergizer limitedlloyds banking group|holding(s|company|ienergizer|limitedlloyds|banking|group,0.81127465,0.3076923076923077,126
nifty_103,REG - Dexion Trading LtdLloyds Banking Group - Holding(s) in Company,reg - dexion trading ltdlloyds banking group|holding(s|company|dexion|trading|ltdlloyds|banking|group,nifty_139,REG - Horizon AcquisitionLloyds Banking Group - Holding(s) in Company,- horizon acquisitionlloyds banking group|holding(s|company|horizon|acquisitionlloyds|banking|group,0.8112658,0.36363636363636365,64
nifty_165,REG - PSAM Worldarb Fund - Interim Report 30.06.2010,reg - psam worldarb fund - interim report|psam|worldarb|fund|interim|report,nifty_353,REG - Nextam Fund Limited - Interim Report 30.06.2011,nextam fund limited|- interim report|nextam|fund|limited|interim|report,0.8112544,0.3,344
nifty_456,REG - Hellerup Invest L.P. - Holding in Company,hellerup invest l.p.|company|hellerup|invest|l.p.,nifty_470,REG - Hellerup Invest L.P. - Annual Report 31.12.2011,hellerup invest l.p.|- annual report|hellerup|invest|l.p.|annual|report,0.8112438,0.5,23
nifty_332,REG - Hellerup Invest L.P. - Holding in Company,hellerup invest l.p.|company|hellerup|invest|l.p.,nifty_470,REG - Hellerup Invest L.P. - Annual Report 31.12.2011,hellerup invest l.p.|- annual report|hellerup|invest|l.p.|annual|report,0.81124353,0.5,253
nifty_420,REG - Hellerup Invest L.P. - Holding in Company,hellerup invest l.p.|company|hellerup|invest|l.p.,nifty_470,REG - Hellerup Invest L.P. - Annual Report 31.12.2011,hellerup invest l.p.|- annual report|hellerup|invest|l.p.|annual|report,0.81124353,0.5,91
nifty_362,REG - Highfield Fund LTD - Interim Report 30.06.2011,highfield fund ltd|- interim report|highfield|fund|ltd|interim|report,nifty_364,"REG - III Fund Ltd - September 30, 2011 Final Performance Report",reg - iii fund ltd|final performance report|iii|fund|ltd|september|performance,0.8111804,0.16666666666666666,5
nifty_119,REG - Nestle SANestle Holdings Inc - Half Yearly Report,nestle sanestle holdings inc|half yearly report|nestle|sanestle|holdings|inc|yearly,nifty_358,REG - Nestle SANestle Holdings Inc - NestlÃ© S.A. 2011 nine-month sales,nestle sanestle holdings inc|nestlã© s.a.|2011 nine-month sales|nestle|sanestle|holdings|inc|nestlã|s.a.,0.81117225,0.45454545454545453,435
nifty_318,REG - Nestle SANestle Holdings Inc - Half Yearly Report,nestle sanestle holdings inc|half yearly report|nestle|sanestle|holdings|inc|yearly,nifty_358,REG - Nestle SANestle Holdings Inc - NestlÃ© S.A. 2011 nine-month sales,nestle sanestle holdings inc|nestlã© s.a.|2011 nine-month sales|nestle|sanestle|holdings|inc|nestlã|s.a.,0.81117225,0.45454545454545453,71
nifty_141,REG - Epic Securities Plc - Result of General Meeting,epic securities plc|general meeting|epic|securities|plc,nifty_259,REG - Epic Securities Plc - Half Yearly Report,epic securities plc|half yearly report|epic|securities|plc,0.81114745,0.6666666666666666,217
nifty_138,REG - Vietnam Property Fnd - Net Asset Value and August 2010 Update,vietnam property fnd|net asset value|august 2010 update|vietnam|property|fnd|net|asset|august,nifty_216,REG - VietNam Holding Ltd - Net Asset Value(s),vietnam holding ltd|net asset value(s|vietnam|holding|ltd|net|asset,0.8111043,0.23076923076923078,145
nifty_138,REG - Vietnam Property Fnd - Net Asset Value and August 2010 Update,vietnam property fnd|net asset value|august 2010 update|vietnam|property|fnd|net|asset|august,nifty_265,REG - VietNam Holding Ltd - Net Asset Value(s),vietnam holding ltd|net asset value(s|vietnam|holding|ltd|net|asset,0.8111043,0.23076923076923078,232
nifty_138,REG - Vietnam Property Fnd - Net Asset Value and August 2010 Update,vietnam property fnd|net asset value|august 2010 update|vietnam|property|fnd|net|asset|august,nifty_450,REG - VietNam Holding Ltd - Net Asset Value(s),vietnam holding ltd|net asset value(s|vietnam|holding|ltd|net|asset,0.8111043,0.23076923076923078,574
nifty_138,REG - Vietnam Property Fnd - Net Asset Value and August 2010 Update,vietnam property fnd|net asset value|august 2010 update|vietnam|property|fnd|net|asset|august,nifty_498,REG - VietNam Holding Ltd - Net Asset Value(s),vietnam holding ltd|net asset value(s|vietnam|holding|ltd|net|asset,0.8111043,0.23076923076923078,664
nifty_138,REG - Vietnam Property Fnd - Net Asset Value and August 2010 Update,vietnam property fnd|net asset value|august 2010 update|vietnam|property|fnd|net|asset|august,nifty_381,REG - VietNam Holding Ltd - Net Asset Value(s),vietnam holding ltd|net asset value(s|vietnam|holding|ltd|net|asset,0.8111042,0.23076923076923078,446
nifty_501,REG - Spark Ventures PLC - Holding(s) in Company,spark ventures plc|holding(s|company|spark|ventures|plc,nifty_511,REG - Spark Ventures PLC - Sale of portfolio company,spark ventures plc|sale|portfolio company|spark|ventures|plc,0.81106395,0.5,16
nifty_139,REG - Spark Ventures PLC - Holding(s) in Company,spark ventures plc|holding(s|company|spark|ventures|plc,nifty_511,REG - Spark Ventures PLC - Sale of portfolio company,spark ventures plc|sale|portfolio company|spark|ventures|plc,0.8110639,0.5,685
nifty_170,REG - Westpac Banking. - Westpac Pillar 3 Report - September 2010,- westpac banking|westpac pillar 3 report|westpac|banking|pillar|report|september,nifty_388,REG - Westpac Banking. - Disclosure Statement for Year End 30 Sept 2011,westpac banking|disclosure statement|year|end|westpac|banking|statement|sept,0.81104046,0.15384615384615385,400
nifty_166,REG - Ruffer Investment Co - Annual Information Update,reg - ruffer investment co - annual information update|ruffer|investment|co|annual|update,nifty_498,REG - Ruffer Investment Co - Investment Monthly Report - June 2012,reg - ruffer investment co - investment monthly report|ruffer|investment|co|monthly|report|june,0.8110248,0.3,615
nifty_300,REG - Absolute Focus Fund - Interim Report 31.03.2011,absolute focus fund|interim report|absolute|focus|fund|interim|report,nifty_364,REG - III Fund Ltd - Interim Report 30.06.2011,reg - iii fund ltd - interim report|fund|ltd|interim|report,0.8110238,0.3333333333333333,113
nifty_181,REG - China Priv Eqty Inv - Holding(s) in Company,china priv eqty inv - holding(s|company|china|priv|eqty|inv|holding(s,nifty_275,REG - China Priv Eqty Inv - Trading Statement,- china priv eqty inv - trading|china|priv|eqty|inv|trading,0.81091505,0.4444444444444444,173
nifty_195,REG - China Priv Eqty Inv - Holding(s) in Company,china priv eqty inv - holding(s|company|china|priv|eqty|inv|holding(s,nifty_275,REG - China Priv Eqty Inv - Trading Statement,- china priv eqty inv - trading|china|priv|eqty|inv|trading,0.81091505,0.4444444444444444,146
nifty_227,REG - China Priv Eqty Inv - Holding(s) in Company,china priv eqty inv - holding(s|company|china|priv|eqty|inv|holding(s,nifty_275,REG - China Priv Eqty Inv - Trading Statement,- china priv eqty inv - trading|china|priv|eqty|inv|trading,0.81091464,0.4444444444444444,85
nifty_268,REG - HSBC Holdings PLC - HSBC Fin Corp and HSBC USA Inc presentation,hsbc holdings plc|hsbc fin corp and hsbc usa inc presentation|hsbc|holdings|plc|fin|corp|usa|inc,nifty_394,REG - HSBC Holdings PLC - HSBC Holdings plc Base Prospectus Supplement,- hsbc holdings plc|hsbc holdings plc base prospectus supplement|hsbc|holdings|plc|base|supplement,0.810912,0.23076923076923078,231
nifty_268,REG - Nestle Fin Intl Ltd - Publication of Prospectus,nestle fin intl ltd|prospectus|nestle|fin|intl|ltd,nifty_496,REG - Kaz Tem Zholy Fin - Publication of Prospectus,reg - kaz tem zholy fin - publication|prospectus|kaz|tem|zholy|fin,0.81090605,0.2,421
nifty_234,REG - Punch Taverns PLCRoyal Bank of Canada - Holding(s) in Company,punch taverns plcroyal bank|canada|holding(s|company|punch|taverns|plcroyal|bank,nifty_427,REG - Mattioli Woods PLCRoyal Bank of Canada - Holding(s) in Company,mattioli woods plcroyal bank|canada|holding(s|company|mattioli|woods|plcroyal|bank,0.81088185,0.45454545454545453,356
nifty_219,REG - Smiths Group PLCLloyds Banking Group - Holding(s) in Company,reg - smiths group plclloyds banking group|holding(s|company|smiths|group|plclloyds|banking,nifty_355,REG - Edinburgh US TrackerLloyds Banking Group - Holding(s) in Company,holding(s|company|edinburgh|us|trackerlloyds|banking|group,0.81087446,0.4,249
nifty_355,REG - Edinburgh US TrackerLloyds Banking Group - Holding(s) in Company,holding(s|company|edinburgh|us|trackerlloyds|banking|group,nifty_399,REG - Smiths Group PLCLloyds Banking Group - Holding(s) in Company,reg - smiths group plclloyds banking group|holding(s|company|smiths|group|plclloyds|banking,0.81087446,0.4,84
nifty_219,REG - Smiths Group PLCLloyds Banking Group - Holding(s) in Company,reg - smiths group plclloyds banking group|holding(s|company|smiths|group|plclloyds|banking,nifty_343,REG - Edinburgh US TrackerLloyds Banking Group - Holding(s) in Company,holding(s|company|edinburgh|us|trackerlloyds|banking|group,0.8108742,0.4,228
nifty_343,REG - Edinburgh US TrackerLloyds Banking Group - Holding(s) in Company,holding(s|company|edinburgh|us|trackerlloyds|banking|group,nifty_399,REG - Smiths Group PLCLloyds Banking Group - Holding(s) in Company,reg - smiths group plclloyds banking group|holding(s|company|smiths|group|plclloyds|banking,0.8108742,0.4,105
nifty_187,REG - FBD Holdings PLC - Financial Calendar 2011,fbd holdings plc|financial calendar|fbd|holdings|plc|financial,nifty_505,REG - FBD Holdings PLC - Notice of Results (Revised),- fbd holdings plc|notice|results|fbd|holdings|plc,0.8108333,0.3333333333333333,587
nifty_243,REG - Evolution Group PLCLloyds Banking Group - Holding(s) in Company,reg - evolution group plclloyds banking group|holding(s|company|evolution|group|plclloyds|banking,nifty_355,REG - Edinburgh US TrackerLloyds Banking Group - Holding(s) in Company,holding(s|company|edinburgh|us|trackerlloyds|banking|group,0.8108266,0.4,203
nifty_243,REG - Evolution Group PLCLloyds Banking Group - Holding(s) in Company,reg - evolution group plclloyds banking group|holding(s|company|evolution|group|plclloyds|banking,nifty_343,REG - Edinburgh US TrackerLloyds Banking Group - Holding(s) in Company,holding(s|company|edinburgh|us|trackerlloyds|banking|group,0.81082654,0.4,182
nifty_399,REG - Aviva PLCGlobeOp Fin Services - Form 8.3 - Globeop Financial Services S.A.,aviva plcglobeop fin services|form|globeop financial services s.a.|aviva|plcglobeop|fin|services|globeop|financial|s.a.,nifty_438,REG - FM Capital PartnersGlobeOp Fin Services - Form 8.3 - GLOBEOP FINANCIAL SERVICES SA,fm capital partnersglobeop fin services|form|globeop financial services sa|fm|capital|partnersglobeop|fin|services|globeop|financial|sa,0.81077385,0.3125,71
nifty_227,REG - Epistem Holdings plc - Interim Results Announcement,reg - epistem holdings plc - interim results announcement|epistem|holdings|plc,nifty_275,REG - Renew Holdings PLC - Interim Results,reg - renew holdings plc - interim results|renew|holdings|plc,0.8107212,0.3333333333333333,85
nifty_381,REG - Deutsche Bank AG LnBG Energy Capital - Stabilisation Notice,deutsche bank ag|lnbg energy capital|- stabilisation notice|deutsche|bank|ag|lnbg|energy|capital,nifty_474,REG - Deutsche Bank AG LnAT & T Inc. - Stabilisation Notice,deutsche bank ag lnat|t inc.|- stabilisation notice|deutsche|bank|ag|lnat|inc.,0.81070226,0.3076923076923077,170
nifty_113,REG - HSBC Holdings PLC - HSBC Holdings plc 2010 Interim Results,- hsbc holdings plc|hsbc holdings plc|2010 interim results|hsbc|holdings|plc,nifty_268,REG - HSBC Holdings PLC - Investor Day-Concluding presentation,- hsbc holdings plc|investor day|concluding presentation|hsbc|holdings|plc|investor|day,0.8106902,0.4,282
nifty_362,REG - SR Global Fund Inc. - Interim Report 30.06.2011,sr global fund inc.|- interim report|sr|global|fund|inc.|interim|report,nifty_493,"REG - III Fund Ltd - May 31, 2012 Final Performance Report",reg - iii fund ltd|final performance report|iii|fund|ltd|may|performance,0.81065977,0.07142857142857142,244
